,0
432,0.41976174539226707
431,0.39228706664681634
410,0.3768956666665935
439,0.37032922234180515
411,0.3669346412301466
404,0.3556903302110609
438,0.3524529112492605
684,0.3430690985040937
382,0.3272207789983848
683,0.32484359854884926
403,0.3246993445864628
460,0.3186852333429283
383,0.31160003715248497
467,0.3090868849977447
355,0.3028213707255114
459,0.3026226695595603
685,0.29992981924243056
712,0.2929267746082506
354,0.2818879117693573
319,0.2811694441853354
376,0.2795783811521997
433,0.27852477771130774
348,0.2740938415141833
711,0.271400347508215
296,0.27053102684952335
347,0.26749216964084516
440,0.26630927049062897
713,0.264408218050816
291,0.2633490661932059
405,0.2604445438117665
327,0.2584176367850097
682,0.2542078308218243
466,0.25367195203274157
263,0.25244847371967116
468,0.2523326462365339
235,0.24975709536546917
295,0.2485765813821501
377,0.24423907386826435
375,0.24313741126934535
290,0.2421064827234505
495,0.24027603252099772
318,0.23912964704510153
320,0.23819789924731408
349,0.2340391311259076
430,0.23129459800410232
262,0.22693241423462535
236,0.22677257444186555
412,0.2229728852789238
125,0.21864171030423066
126,0.2172536783816194
124,0.21579331146712186
127,0.21493466390316435
156,0.21294793847991703
664,0.21289738028892982
710,0.21238141229930368
324,0.21012291421146534
437,0.20771300489817832
663,0.2064641197589174
346,0.2044743846573312
496,0.2037967322743214
299,0.2020042574231779
402,0.2007539679012701
264,0.19938226032286044
292,0.1991784935525802
268,0.19905292794301785
409,0.1981382865241963
234,0.19764256762086935
740,0.19706515632556823
208,0.19569844530818395
123,0.19408817309986262
128,0.1926077164855233
323,0.19113106044980635
157,0.19109458534871404
686,0.18905776187397458
741,0.18888255251070032
523,0.18805527225089524
461,0.18736576098299618
155,0.18073967620581896
739,0.17661404911397768
326,0.17617907264427546
359,0.17462115438111048
374,0.1733974241840415
494,0.17154617684462514
714,0.1715078713260746
150,0.17093852400438575
271,0.17087028057624035
632,0.17084237899621002
384,0.17082232135048675
207,0.17000387532911734
662,0.16834176210344692
387,0.16821682440242164
267,0.16766337676726878
358,0.16758116024388667
665,0.16753923754975195
381,0.1658505817262944
289,0.16364505704394483
681,0.16078643650713986
633,0.16028723002915143
458,0.15907575795023687
636,0.158858249709472
331,0.15883366964387394
151,0.15579668713764505
637,0.1555643305159619
321,0.1552732024594366
328,0.15442960775219114
356,0.1542007627907094
465,0.15386000759742846
524,0.1531234804002574
300,0.15304393778797748
330,0.15255750308331772
209,0.15226163188913505
317,0.15113844119448688
243,0.1506401985573018
386,0.15043182892223053
184,0.14903353250348944
427,0.14886732415223536
625,0.14875556573492332
742,0.14857493159669352
122,0.1480874175650996
237,0.14793419696627705
261,0.14762994701345772
415,0.1449460766976997
272,0.14476341326800313
149,0.14414794536100575
519,0.14317523739717034
635,0.14231836171811546
634,0.14187661124217935
